valid_time,latitude,longitude,number,expver,sp,u10,v10,t2m,tp,lat,lon,Aykırı_Sütun
1986-05-01,37.79,43.31,0,1,748.2230999999999,0.0870285,1.452275,4.184960000000046,4.473597,37.79,43.31,v10
1986-05-01,37.79,43.56,0,1,743.3681,0.2505417,1.5016525,3.98965000000004,4.261404300000001,37.79,43.56,v10
1986-05-01,37.79,43.81,0,1,746.6531,0.41869354,1.4158981,4.671300000000031,3.8851798,37.79,43.81,v10
1987-01-01,37.79,43.31,0,1,748.33375,0.2754135,1.4105244,-6.0706500000000005,4.309937,37.79,43.31,v10
1987-01-01,37.79,43.56,0,1,743.18375,0.62648773,1.4137592,-6.353369999999984,3.5418714,37.79,43.56,v10
1987-05-01,37.79,43.31,0,1,751.13,0.22629654,1.4769571,7.169340000000034,1.0329359999999999,37.79,43.31,v10
1987-05-01,37.79,43.56,0,1,746.305,0.4260646,1.5307901,6.879300000000001,1.0557199,37.79,43.56,v10
1987-05-01,37.79,43.81,0,1,749.54,0.6465236,1.4522989,7.346580000000017,0.941577,37.79,43.81,v10
1987-06-01,37.79,43.56,0,1,746.09875,0.0012120008,1.331063,13.229150000000004,0.5962673000000001,37.79,43.56,v10
1988-10-01,37.79,43.56,0,1,747.0930999999999,0.0013225079,1.3386343,4.564360000000022,3.588376,37.79,43.56,v10
1988-11-01,37.79,43.56,0,1,743.9144,0.3363828,1.3379762,-5.23837999999995,2.2994778,37.79,43.56,v10
1989-01-01,37.04,43.81,0,1,879.7394,-0.284482,-1.6124477,-7.3519000000000005,1.0853092999999998,37.04,43.81,v10
1989-01-01,36.79,43.81,0,1,928.8844,-0.48235798,-1.607748,-1.7180999999999926,0.8363407,36.79,43.81,v10
1989-06-01,37.79,43.56,0,1,745.62875,0.5377554,1.3324246,13.714260000000024,0.56805596,37.79,43.56,v10
1989-07-01,37.79,43.31,0,1,750.5819,-0.08373821,1.4905257,19.449850000000026,0.04196167,37.79,43.31,v10
1989-07-01,37.79,43.56,0,1,745.9869,-0.28594768,1.4703841,19.087060000000008,0.07180497000000001,37.79,43.56,v10
1989-10-01,37.79,43.31,0,1,752.1475,0.01725328,1.320801,5.493070000000046,3.0204682000000003,37.79,43.31,v10
1989-10-01,37.79,43.56,0,1,747.2775,0.169536,1.3923953,5.24550000000005,2.7953414,37.79,43.56,v10
1989-10-01,37.79,43.81,0,1,750.5725,0.33765733,1.3262331,5.669820000000016,2.565029,37.79,43.81,v10
1990-06-01,37.79,43.56,0,1,744.8031,0.32736373,1.3477154,13.307029999999997,0.71383204,37.79,43.56,v10
1994-09-01,36.54,43.81,0,1,956.1744,-1.2179241,-1.6697474,28.138570000000016,0.028925922,36.54,43.81,v10
1994-09-01,36.29,43.56,0,1,973.3544,-1.2045116,-1.6973047,29.97550000000001,0.0052628775,36.29,43.56,v10
1997-04-01,37.79,43.31,0,1,746.1331,0.3852641,1.3736483,0.18057000000004564,4.5575686,37.79,43.31,v10
1997-04-01,37.79,43.56,0,1,741.1381,0.58985394,1.4308382,0.11220000000002983,4.1883774,37.79,43.56,v10
1997-04-01,37.79,43.81,0,1,744.4131,0.75773114,1.3452059,0.46280000000001564,3.5863707,37.79,43.81,v10
1997-04-01,37.79,44.31,0,1,759.4531,1.2925212,1.3325716,1.3163000000000125,2.01555,37.79,44.31,v10
1997-04-01,37.54,44.81,0,1,802.7330999999999,1.3664653,1.3726717,4.913960000000031,1.6730616,37.54,44.81,v10
1999-06-01,37.79,43.31,0,1,749.3406,0.44675624,1.4786265,13.729399999999998,0.6608029000000001,37.79,43.31,v10
1999-06-01,37.79,43.56,0,1,744.6206,0.43290126,1.4827769,13.46523000000002,0.6818731,37.79,43.56,v10
1999-06-01,37.79,43.81,0,1,747.8156,0.41703212,1.3604319,14.015039999999999,0.63351885,37.79,43.81,v10
2000-05-01,37.79,43.31,0,1,749.0781,0.5585734,1.3450153,7.461330000000032,1.9887288000000003,37.79,43.31,v10
2000-05-01,37.79,43.56,0,1,744.2230999999999,0.71192425,1.4003437,7.1810500000000275,2.0005305,37.79,43.56,v10
2000-05-01,37.79,43.81,0,1,747.4381,0.87491864,1.3528888,7.803600000000017,1.8265445,37.79,43.81,v10
2001-12-01,37.79,43.56,0,1,742.8806,0.15462399,1.3208714,-5.752049999999997,5.535253,37.79,43.56,v10
2002-04-01,37.79,43.56,0,1,740.29,0.69795823,1.3368633,0.952539999999999,6.1611254,37.79,43.56,v10
2002-04-01,37.79,43.81,0,1,743.53,0.7831023,1.3188579,1.2694299999999998,5.2396376,37.79,43.81,v10
2002-08-01,37.79,43.56,0,1,745.0906,0.2686687,1.3256254,16.330470000000048,0.12455508,37.79,43.56,v10
2003-02-01,37.79,43.56,0,1,736.9575,0.28414112,1.3454249,-7.856049999999982,6.294486,37.79,43.56,v10
2005-03-01,37.79,43.56,0,1,740.0631,0.9199844,1.3295153,-2.3899999999999864,3.8303336999999997,37.79,43.56,v10
2005-03-01,37.79,44.31,0,1,758.3981,1.3455825,1.334093,-0.9739699999999516,1.8075904999999999,37.79,44.31,v10
2005-03-01,37.54,44.56,0,1,776.2230999999999,1.2354751,1.3292102,0.058740000000000236,2.6881895,37.54,44.56,v10
2005-10-01,37.79,43.56,0,1,747.6969,0.32380766,1.3221354,5.166160000000048,2.1728803,37.79,43.56,v10
2007-04-01,37.79,43.31,0,1,745.1394,0.22186619,1.519854,0.0028300000000172076,7.891432,37.79,43.31,v10
2007-04-01,37.79,43.56,0,1,740.1644,0.3460117,1.6080498,-0.06503999999995358,7.5161615,37.79,43.56,v10
2007-04-01,37.79,43.81,0,1,743.4744000000001,0.43078953,1.509478,0.2811500000000251,6.631867,37.79,43.81,v10
2007-04-01,37.79,44.06,0,1,749.7144000000001,0.56470066,1.3282646,0.7215800000000172,5.3653875,37.79,44.06,v10
2007-04-01,37.79,44.31,0,1,758.6444,0.7607456,1.3615288,1.342200000000048,4.0611187,37.79,44.31,v10
2008-03-01,37.79,43.56,0,1,742.4825,0.5924715,1.319758,1.3229000000000042,2.0168393,37.79,43.56,v10
2008-05-01,37.79,43.31,0,1,747.9906,0.6090487,1.4302342,6.749660000000006,2.0950623,37.79,43.31,v10
2008-05-01,37.79,43.56,0,1,743.1056,0.7607516,1.4897435,6.537740000000042,2.0104833,37.79,43.56,v10
2008-05-01,37.79,43.81,0,1,746.3206,0.9242648,1.4407017,7.105130000000031,1.7017314000000001,37.79,43.81,v10
2008-05-01,37.79,44.06,0,1,752.3906,1.111307,1.3500035,7.899069999999995,1.3385006000000002,37.79,44.06,v10
2008-05-01,37.79,44.31,0,1,761.1006,1.3503817,1.4068882,8.663720000000012,1.1041352,37.79,44.31,v10
2008-05-01,37.54,44.56,0,1,778.2855999999999,1.4135836,1.3833287,9.923500000000047,1.4938900000000002,37.54,44.56,v10
2011-04-01,37.79,43.31,0,1,746.1294,0.18114853,1.565258,1.6393000000000484,8.15138,37.79,43.31,v10
2011-04-01,37.79,43.56,0,1,741.1894,0.40447617,1.6453362,1.4996600000000058,7.6859873,37.79,43.56,v10
2011-04-01,37.79,43.81,0,1,744.4844,0.5840416,1.5633049,1.7730999999999995,6.998388,37.79,43.81,v10
2011-04-01,37.79,44.06,0,1,750.6694,0.82769394,1.3997307,2.3497600000000034,6.0685556,37.79,44.06,v10
2011-04-01,37.79,44.31,0,1,759.4994,1.117794,1.5352287,3.2857999999999947,4.6103876,37.79,44.31,v10
2011-04-01,37.79,44.56,0,1,784.1344,1.1607628,1.3594475,5.876599999999996,3.7144108,37.79,44.56,v10
2011-04-01,37.54,44.56,0,1,777.0594,1.1807213,1.323925,4.469400000000007,5.1537436,37.54,44.56,v10
2011-04-01,37.54,44.81,0,1,802.6544,1.2302208,1.4118156,7.197900000000004,3.602831,37.54,44.81,v10
2012-05-01,37.79,43.31,0,1,749.7325,0.38145292,1.3347545,8.162000000000035,3.158885,37.79,43.31,v10
2012-05-01,37.79,43.56,0,1,744.8825,0.56046903,1.3693919,7.927639999999997,2.8159795,37.79,43.56,v10
2013-09-01,37.79,43.31,0,1,750.77,0.81195956,1.3091208,12.009180000000015,0.39345332,37.79,43.31,v10
2013-09-01,37.79,43.56,0,1,745.935,0.93729526,1.3770834,11.850500000000011,0.42365052000000003,37.79,43.56,v10
2013-09-01,37.79,43.81,0,1,749.08,1.0435269,1.3606344,12.393950000000018,0.35716154,37.79,43.81,v10
2014-09-01,37.79,43.31,0,1,751.24,0.7111068,1.4054899,13.03042000000005,1.0450135,37.79,43.31,v10
2014-09-01,37.79,43.56,0,1,746.415,0.79158163,1.482913,12.916160000000048,0.8895349,37.79,43.56,v10
2014-09-01,37.79,43.81,0,1,749.565,0.8891158,1.4661589,13.42935,0.7178139,37.79,43.81,v10
2014-09-01,37.79,44.06,0,1,755.515,0.97236776,1.3867521,14.103170000000034,0.57330244,37.79,44.06,v10
2014-09-01,37.79,44.31,0,1,764.055,1.0668807,1.3533659,14.843400000000031,0.4316222,37.79,44.31,v10
2015-04-01,37.79,43.31,0,1,747.47,0.50264674,1.6695137,2.2994600000000105,3.9073579999999994,37.79,43.31,v10
2015-04-01,37.79,43.56,0,1,742.495,0.69100124,1.7190132,2.1246600000000058,3.8637272,37.79,43.56,v10
2015-04-01,37.79,43.81,0,1,745.76,0.8283914,1.6198921,2.3092300000000137,3.564512,37.79,43.81,v10
2015-04-01,37.79,44.06,0,1,751.915,1.063987,1.468586,2.6686000000000263,3.0510775,37.79,44.06,v10
2015-04-01,37.79,44.31,0,1,760.72,1.4361794,1.6171455,3.8702600000000302,2.2907606,37.79,44.31,v10
2015-04-01,37.79,44.56,0,1,785.3,1.4818337,1.5116768,6.623680000000036,1.7456166,37.79,44.56,v10
2015-04-01,37.79,44.81,0,1,816.995,1.2937539,1.5093575,9.768700000000024,1.0875812999999999,37.79,44.81,v10
2015-04-01,37.54,44.56,0,1,778.275,1.4614785,1.5072212,5.273580000000038,2.1881214,37.54,44.56,v10
2015-04-01,37.54,44.81,0,1,803.83,1.4801857,1.6233711,8.048000000000002,1.4435402,37.54,44.81,v10
2015-04-01,37.29,44.81,0,1,794.995,1.6498024,1.4284859,6.69106000000005,2.515947,37.29,44.81,v10
2015-06-01,37.79,43.31,0,1,750.38625,0.09076697,1.5455055,14.484280000000012,0.6545856999999999,37.79,43.31,v10
2015-06-01,37.79,43.56,0,1,745.67625,0.07770544,1.5769691,14.3793,0.5757884,37.79,43.56,v10
2015-06-01,37.79,43.81,0,1,748.87625,0.13660437,1.4587746,15.023830000000032,0.42816257,37.79,43.81,v10
2016-05-01,37.79,43.31,0,1,749.23875,0.6641362,1.5589764,7.665430000000015,3.7074864,37.79,43.31,v10
2016-05-01,37.79,43.56,0,1,744.36375,0.8199284,1.6092083,7.390039999999999,3.391105,37.79,43.56,v10
2016-05-01,37.79,43.81,0,1,747.56875,0.9508183,1.5367596,8.016999999999996,2.7656734,37.79,43.81,v10
2016-05-01,37.79,44.06,0,1,753.61875,1.1096928,1.4095013,8.9418,2.167362,37.79,44.06,v10
2016-05-01,37.79,44.31,0,1,762.28375,1.3718693,1.4674847,9.769920000000013,1.7475068,37.79,44.31,v10
2016-05-01,37.54,44.31,0,1,775.97375,1.0756657,1.3278973,10.90518000000003,1.606363,37.54,44.31,v10
2016-05-01,37.54,44.56,0,1,779.42875,1.4152958,1.4095623,11.301170000000013,1.4913260000000002,37.54,44.56,v10
2016-05-01,37.29,44.81,0,1,795.74375,1.6114933,1.3067181,13.00332000000003,1.1696994,37.29,44.81,v10
2017-05-01,37.79,43.31,0,1,750.0025,0.5260303,1.6306326,7.906400000000019,3.3263655,37.79,43.31,v10
2017-05-01,37.79,43.56,0,1,745.1525,0.7187183,1.6931326,7.638329999999996,3.1504722000000003,37.79,43.56,v10
2017-05-01,37.79,43.81,0,1,748.3675,0.90353274,1.6301444,8.326800000000048,2.7253719000000003,37.79,43.81,v10
2017-05-01,37.79,44.06,0,1,754.4225,1.12625,1.507952,9.352700000000027,2.0673366,37.79,44.06,v10
2017-05-01,37.79,44.31,0,1,763.0775,1.437041,1.6047537,10.202300000000037,1.4290304,37.79,44.31,v10
2017-05-01,37.79,44.56,0,1,787.2225,1.4746387,1.4377005,12.535799999999995,1.2164803,37.79,44.56,v10
2017-05-01,37.54,44.31,0,1,776.7875,1.0848072,1.3992484,11.098780000000033,2.203712,37.54,44.31,v10
2017-05-01,37.54,44.56,0,1,780.2375,1.4750049,1.516619,11.560699999999997,1.7094703,37.54,44.56,v10
2017-05-01,37.54,44.81,0,1,805.3375,1.4635913,1.4207938,13.913720000000012,1.2376399,37.54,44.81,v10
2017-05-01,37.29,44.81,0,1,796.5525,1.6517627,1.436846,13.254050000000007,1.6151757,37.29,44.81,v10
2017-08-01,37.79,43.31,0,1,752.6569000000001,0.091553986,1.3073672,19.58462000000003,0.15641375999999999,37.79,43.31,v10
2017-08-01,37.79,43.56,0,1,748.0269000000001,-0.03588742,1.3198794,19.336569999999995,0.1664795,37.79,43.56,v10
2018-03-01,37.79,43.31,0,1,747.5594,0.5861997,1.3963473,1.6522500000000377,3.4977153,37.79,43.31,v10
2018-03-01,37.79,43.56,0,1,742.5444,0.86275,1.4475253,1.4652300000000196,3.457661,37.79,43.56,v10
2018-03-01,37.79,43.81,0,1,745.7544,1.046588,1.3802035,1.7342800000000125,3.372188,37.79,43.81,v10
2018-03-01,37.79,44.31,0,1,760.6294,1.6212339,1.4274142,3.167380000000037,2.636905,37.79,44.31,v10
2018-03-01,37.54,44.56,0,1,778.1844,1.5114317,1.3855135,4.512100000000032,3.1260208,37.54,44.56,v10
2018-03-01,37.54,44.81,0,1,803.7694,1.5446348,1.3824313,6.849019999999996,2.4532035,37.54,44.81,v10
2018-03-01,37.29,44.81,0,1,794.8994,1.7152281,1.3792574,5.948630000000037,3.3377365,37.29,44.81,v10
2018-07-01,37.79,43.31,0,1,749.69875,-0.023073554,1.5101265,19.755520000000047,0.043414533,37.79,43.31,v10
2018-07-01,37.79,43.56,0,1,745.07375,-0.10150373,1.5732979,19.661770000000047,0.035773963,37.79,43.56,v10
2018-07-01,37.79,43.81,0,1,748.22875,-0.044191718,1.4553169,20.225000000000023,0.01991354,37.79,43.81,v10
2021-03-01,37.79,43.31,0,1,745.5581,0.54298097,1.4057087,-2.0611299999999915,5.771355,37.79,43.31,v10
2021-03-01,37.79,43.56,0,1,740.4830999999999,0.7388428,1.4697956,-2.184669999999983,5.4055015,37.79,43.56,v10
2021-03-01,37.79,43.81,0,1,743.7481,0.8348511,1.375008,-1.7808599999999615,4.8180380000000005,37.79,43.81,v10
2021-03-01,37.79,44.31,0,1,758.9331,1.1665161,1.3328937,-0.6480499999999552,3.275351,37.79,44.31,v10
2021-06-01,37.79,43.31,0,1,751.4531,0.492937,1.8026724,16.02334000000002,0.03639236,37.79,43.31,v10
2021-06-01,37.79,43.56,0,1,746.7130999999999,0.5213794,1.8737783,15.994529999999997,0.036165119999999995,37.79,43.56,v10
2021-06-01,37.79,43.81,0,1,749.8731,0.63289064,1.7814322,16.6327,0.024879351,37.79,43.81,v10
2021-06-01,37.79,44.06,0,1,755.8131,0.84053224,1.5887442,17.39736000000005,0.013122335,37.79,44.06,v10
2021-06-01,37.79,44.31,0,1,764.2631,1.1429003,1.5440054,18.025300000000016,0.03195554,37.79,44.31,v10
2021-06-01,37.79,44.56,0,1,787.8031,1.0432299,1.348876,20.28848000000005,0.08311495,37.79,44.56,v10
2021-09-01,37.79,43.31,0,1,751.32125,0.6051702,1.3696659,13.665670000000034,0.32028556,37.79,43.31,v10
2021-09-01,37.79,43.56,0,1,746.53125,0.6520757,1.4634159,13.567530000000033,0.2701357,37.79,43.56,v10
2021-09-01,37.79,43.81,0,1,749.70125,0.7305059,1.4491642,14.097300000000018,0.17359853,37.79,43.81,v10
2021-09-01,37.79,44.06,0,1,755.67125,0.8025884,1.3388736,14.747220000000027,0.09122491,37.79,44.06,v10
2022-03-01,37.79,43.31,0,1,743.7330999999999,0.26511788,1.6259849,-4.967139999999972,6.849766,37.79,43.31,v10
2022-03-01,37.79,43.56,0,1,738.6581,0.41389108,1.6947105,-5.107759999999985,6.5175295,37.79,43.56,v10
2022-03-01,37.79,43.81,0,1,742.0181,0.5282099,1.579354,-4.67367999999999,5.933881,37.79,43.81,v10
2022-03-01,37.79,44.06,0,1,748.3530999999999,0.7247126,1.3998497,-4.365099999999984,5.1493645,37.79,44.06,v10
2022-03-01,37.79,44.31,0,1,757.4431,0.99146676,1.4850547,-3.885099999999966,4.170179399999999,37.79,44.31,v10
2022-03-01,37.54,44.56,0,1,775.4531,1.0968134,1.409127,-2.3831500000000005,4.8912764,37.54,44.56,v10
2022-03-01,37.54,44.81,0,1,801.7381,1.2179987,1.3492515,0.05776000000003023,3.3323761999999997,37.54,44.81,v10
2022-06-01,37.79,43.31,0,1,750.33875,0.55186635,1.4479451,15.223780000000033,0.70852984,37.79,43.31,v10
2022-06-01,37.79,43.56,0,1,745.61375,0.60710317,1.4990315,15.046040000000005,0.729913,37.79,43.56,v10
2022-06-01,37.79,43.81,0,1,748.78375,0.675432,1.4361959,15.634900000000016,0.6700550399999999,37.79,43.81,v10
2022-06-01,37.79,44.06,0,1,754.73375,0.79542714,1.314858,16.37270000000001,0.5798732,37.79,44.06,v10
2022-06-01,37.79,44.31,0,1,763.24875,1.027971,1.3146443,16.836569999999995,0.42928208,37.79,44.31,v10
2022-08-01,37.79,43.31,0,1,751.69875,0.11666614,1.3528724,20.062160000000006,0.054633245,37.79,43.31,v10
2022-08-01,37.79,43.56,0,1,747.08375,-0.00021618605,1.3429847,19.89760000000001,0.04775636,37.79,43.56,v10
2023-03-01,37.79,43.31,0,1,746.2175,0.0799973,1.3300228,0.8614699999999971,3.985384,37.79,43.31,v10
2023-03-01,37.79,43.56,0,1,741.2375,0.2615769,1.3778133,0.7247600000000034,3.795722,37.79,43.56,v10
2023-04-01,37.79,43.31,0,1,747.7219,0.35675222,1.416537,2.92568,5.6625707,37.79,43.31,v10
2023-04-01,37.79,43.56,0,1,742.7669000000001,0.57678396,1.4706752,2.7430700000000456,5.482803,37.79,43.56,v10
2023-04-01,37.79,43.81,0,1,746.0119,0.79187185,1.4032924,3.276270000000011,5.1207645,37.79,43.81,v10
2023-04-01,37.79,44.31,0,1,760.9419,1.3502824,1.4280117,5.111230000000035,3.37113,37.79,44.31,v10
2023-04-01,37.79,44.56,0,1,785.4619,1.3640764,1.3203762,7.624900000000025,2.7234659999999997,37.79,44.56,v10
2023-04-01,37.54,44.56,0,1,778.3969000000001,1.3855608,1.4015834,6.398830000000032,3.6174164,37.54,44.56,v10
2023-04-01,37.54,44.81,0,1,803.9069000000001,1.3727434,1.4814785,8.945700000000045,2.64896,37.54,44.81,v10
2023-04-01,37.29,44.81,0,1,795.0269000000001,1.5549943,1.3496425,7.954000000000008,3.4195290000000003,37.29,44.81,v10
2023-06-01,37.79,43.31,0,1,750.25625,0.40495133,1.3810232,14.259420000000034,0.7248762,37.79,43.31,v10
2023-06-01,37.79,43.56,0,1,745.52125,0.44505143,1.4023244,14.018700000000024,0.8301678,37.79,43.56,v10
2023-06-01,37.79,43.81,0,1,748.71125,0.50810075,1.3129995,14.474270000000047,0.85769023,37.79,43.81,v10
1941-01-01,37.29,43.31,0,1,838.6775,-0.47624016,-0.68481827,-3.748139999999978,9.805806,37.29,43.31,tp
1941-01-01,37.29,43.56,0,1,832.9375,-0.22538567,-0.7532387,-4.40976999999998,9.893067,37.29,43.56,tp
1941-01-01,37.29,43.81,0,1,831.3525,-0.15000725,-0.75287247,-4.617529999999988,10.297901999999999,37.29,43.81,tp
1941-01-01,37.29,44.06,0,1,827.4375,-0.11845207,-0.53827286,-4.659279999999967,10.740645,37.29,44.06,tp
1941-01-01,37.29,44.31,0,1,810.2925,0.0044727325,-0.10107803,-4.598239999999976,10.908492,37.29,44.31,tp
1941-01-01,37.29,44.56,0,1,798.7775,0.5653858,0.45232773,-4.7683999999999855,9.27294,37.29,44.56,tp
1941-01-01,37.04,43.56,0,1,880.8775,-0.40135002,-1.0288734,-1.436869999999999,10.010846,37.04,43.56,tp
1941-01-01,37.04,43.81,0,1,879.6025,-0.2752514,-1.0653114,-1.6026399999999512,10.731585,37.04,43.81,tp
1941-01-01,37.04,44.06,0,1,881.8425,-0.30021477,-0.99402237,-1.291849999999954,11.418707999999999,37.04,44.06,tp
1941-01-01,37.04,44.31,0,1,873.9425,-0.38371086,-0.6598549,-0.9984000000000037,11.3781765,37.04,44.31,tp
1941-01-01,37.04,44.56,0,1,841.3225,0.01509285,-0.0173378,-2.328959999999995,10.065921,37.04,44.56,tp
1941-01-01,36.79,44.06,0,1,925.2925,-0.41569328,-0.8206215,3.0048000000000457,9.206422,36.79,44.06,tp
1941-01-01,36.79,44.31,0,1,908.9125,-0.6810131,-0.35376358,2.172270000000026,9.398109999999999,36.79,44.31,tp
1941-01-01,36.79,44.56,0,1,870.5325,-0.50541496,0.09545517,-0.14584999999999582,9.370215,36.79,44.56,tp
1941-01-01,36.54,44.56,0,1,877.7525,-0.8172436,0.26440048,1.1378400000000397,9.531148,36.54,44.56,tp
1941-01-01,36.54,44.81,0,1,846.9675,-0.15525627,0.21056747,-1.147799999999961,11.309273999999998,36.54,44.81,tp
1941-01-01,36.29,44.81,0,1,892.6125,-0.38731194,-0.24072647,2.0904800000000137,10.361321,36.29,44.81,tp
1941-12-01,36.54,44.56,0,1,876.4025,-1.0512524,0.09841061,0.9535200000000259,9.522682,36.54,44.56,tp
1941-12-01,36.54,44.81,0,1,845.6075,-0.4945507,0.061545372,-1.2232399999999757,10.689503,36.54,44.81,tp
1941-12-01,36.29,44.81,0,1,891.2775,-0.771101,-0.37998295,2.0355500000000006,9.78685,36.29,44.81,tp
1942-01-01,37.29,44.06,0,1,824.735,-0.102482796,-0.46590328,-6.921729999999968,9.347232,37.29,44.06,tp
1942-01-01,37.29,44.31,0,1,807.52,0.0780592,0.03092289,-6.4021999999999935,9.641917,37.29,44.31,tp
1942-03-01,37.29,43.31,0,1,835.9419,-0.52409077,-0.44606775,1.3680700000000456,9.160776,37.29,43.31,tp
1942-03-01,37.29,43.56,0,1,830.3369,-0.33689594,-0.48793787,0.7569799999999987,9.163875,37.29,43.56,tp
1942-03-01,37.29,43.81,0,1,828.8169,-0.23133564,-0.5145492,0.47036000000002787,9.42089,37.29,43.81,tp
1942-03-01,37.29,44.06,0,1,825.0019,-0.19917011,-0.40145105,0.20303000000001248,9.750145999999999,37.29,44.06,tp
1942-03-01,37.29,44.31,0,1,808.1219,-0.19044209,-0.046592653,-0.2127399999999966,9.946603,37.29,44.31,tp
1942-03-01,37.04,43.31,0,1,883.8369,-0.60685444,-0.51290125,5.093160000000012,9.300012,37.04,43.31,tp
1942-03-01,37.04,43.56,0,1,877.4519,-0.4205141,-0.682579,4.544340000000034,9.815235,37.04,43.56,tp
1942-03-01,37.04,43.81,0,1,876.2219,-0.32764912,-0.7514877,4.319479999999999,10.109919999999999,37.04,43.81,tp
1942-03-01,37.04,44.06,0,1,878.4669,-0.38432026,-0.7459945,4.413229999999999,10.253448,37.04,44.06,tp
1942-03-01,37.04,44.31,0,1,870.7519,-0.48414326,-0.4919662,4.12393000000003,10.024566,37.04,44.31,tp
1942-03-01,37.04,44.56,0,1,838.6769,-0.25959492,-0.028953493,2.005269999999996,9.240169,37.04,44.56,tp
1942-03-01,36.79,43.81,0,1,923.8619,-0.48847675,-0.8030624,7.976700000000051,9.141941000000001,36.79,43.81,tp
1942-03-01,36.79,44.06,0,1,921.1469000000001,-0.4925661,-0.66725916,7.813620000000014,9.563465,36.79,44.06,tp
1942-03-01,36.79,44.31,0,1,905.0919,-0.66694355,-0.35005945,6.659330000000011,9.871025,36.79,44.31,tp
1942-03-01,36.79,44.56,0,1,867.3519,-0.621747,-0.018821657,3.8273000000000366,10.045309000000001,36.79,44.56,tp
1942-03-01,36.79,44.81,0,1,824.8119,-0.020062447,0.34073645,0.9215300000000184,9.800453000000001,36.79,44.81,tp
1942-03-01,36.54,44.06,0,1,937.8019,-0.76170063,-0.32979578,9.408350000000041,9.8669715,36.54,44.06,tp
1942-03-01,36.54,44.31,0,1,906.2369,-0.7616396,-0.024009645,7.561670000000049,11.216182,36.54,44.31,tp
1942-03-01,36.54,44.56,0,1,874.3569,-0.80442524,0.0644303,4.990620000000035,11.713523,36.54,44.56,tp
1942-03-01,36.54,44.81,0,1,844.1119,-0.3810854,0.05832678,2.6642000000000507,11.461515,36.54,44.81,tp
1942-03-01,36.29,44.31,0,1,923.2169,-0.8540468,-0.0002669692,9.086820000000046,10.170717,36.29,44.31,tp
1942-03-01,36.29,44.56,0,1,909.6069,-0.67197895,-0.13692468,7.939840000000004,10.538597000000001,36.29,44.56,tp
1942-03-01,36.29,44.81,0,1,888.9169,-0.5189028,-0.30574793,6.1539600000000405,10.150213,36.29,44.81,tp
1944-01-01,36.54,44.81,0,1,845.2175,-0.28155136,0.118042946,-2.3179700000000025,9.435822,36.54,44.81,tp
1946-02-01,37.54,43.31,0,1,774.9175,-0.16492176,0.37390578,-6.315279999999973,10.01991,37.54,43.31,tp
1946-02-01,37.54,43.56,0,1,770.0175,0.06615734,0.40723097,-6.6653799999999706,9.955775,37.54,43.56,tp
1946-02-01,37.54,43.81,0,1,771.9975,0.21074963,0.4105879,-6.709569999999985,9.506832999999999,37.54,43.81,tp
1946-02-01,37.29,43.31,0,1,836.1325,-0.56702137,-0.34563768,-3.872169999999983,10.591399,37.29,43.31,tp
1946-02-01,37.29,43.56,0,1,830.4125,-0.30695057,-0.4080156,-4.451030000000003,10.650527,37.29,43.56,tp
1946-02-01,37.29,43.81,0,1,828.8425,-0.16174793,-0.41949022,-4.735939999999971,10.75853,37.29,43.81,tp
1946-02-01,37.29,44.06,0,1,824.9375,-0.08954334,-0.22442186,-4.907079999999951,10.738742,37.29,44.06,tp
1946-02-01,37.29,44.31,0,1,807.7525,0.07274914,0.1994673,-4.967870000000005,10.379206,37.29,44.31,tp
1946-02-01,37.04,43.31,0,1,885.0375,-0.9446459,-0.57128465,-1.2637699999999654,9.173047,37.04,43.31,tp
1946-02-01,37.04,43.56,0,1,878.5475,-0.5505419,-0.79888475,-2.096299999999985,9.656798,37.04,43.56,tp
1946-02-01,37.04,43.81,0,1,877.2925,-0.34772205,-0.8269609,-2.2854999999999563,9.807002,37.04,43.81,tp
1946-02-01,37.04,44.06,0,1,879.5525,-0.26245594,-0.69091356,-1.911229999999989,9.575497,37.04,44.06,tp
1947-01-01,37.29,43.31,0,1,835.5706,-0.57995796,-0.63786376,-3.385599999999954,9.589344,37.29,43.31,tp
1947-01-01,37.29,43.56,0,1,829.8656,-0.31811714,-0.714646,-4.101419999999962,9.641558,37.29,43.56,tp
1947-01-01,37.29,43.81,0,1,828.3106,-0.20306587,-0.72135985,-4.451999999999998,9.921223,37.29,43.81,tp
1947-01-01,37.29,44.06,0,1,824.4256,-0.19445992,-0.56321776,-4.694199999999967,10.117918,37.29,44.06,tp
1947-01-01,37.29,44.31,0,1,807.2955999999999,-0.14264107,-0.2488867,-5.050149999999974,9.958655,37.29,44.31,tp
1947-01-01,37.04,43.31,0,1,884.2456,-0.8932514,-0.6838232,0.28286000000002787,9.225041,37.04,43.31,tp
1947-01-01,37.04,43.56,0,1,877.7606,-0.5055561,-0.92759764,-0.686869999999999,10.259062,37.04,43.56,tp
1947-01-01,37.04,43.81,0,1,876.5106,-0.3343525,-0.9926001,-1.0686999999999784,10.713249,37.04,43.81,tp
1947-01-01,37.04,44.06,0,1,878.7656,-0.32721138,-0.9567114,-0.9026999999999816,10.740191,37.04,44.06,tp
1947-01-01,37.04,44.31,0,1,870.8906,-0.37249947,-0.6843115,-0.7771999999999935,10.313183,37.04,44.31,tp
